movieId,movieName,nbMentions,name,year
199262,Oldboy  (2003),27,Oldboy,2003
199282,Evil Dead Trap 3: Broken Love Killer (1993),1,Evil Dead Trap 3: Broken Love Killer,1993
199297,Alice Through the Looking Glass  (2016),7,Alice Through the Looking Glass,2016
199300,District 13 (2004),1,District 13,2004
199326,Witching & Bitching (2013),1,Witching & Bitching,2013
199385,Black Hawk Down  (2002),93,Black Hawk Down,2002
199398,The Scorpion King  (1992),1,The Scorpion King,1992
199449,Silent Hill  (2006),14,Silent Hill,2006
199451,Bowling for Columbine (2002),12,Bowling for Columbine,2002
199453,City of Angels ,7,City of Angels,0
199460,Paddington Bear ,2,Paddington Bear,0
199468,The Missing Person (2008),1,The Missing Person,2008
199473,The Best Little Whorehouse in Texas  (1982),1,The Best Little Whorehouse in Texas,1982
199532,Grown-Ups,37,Grown-Ups,0
199539,Stalingrad  (2013),4,Stalingrad,2013
199585,Fantastic Four: Rise of the Silver Surfer (2007),1,Fantastic Four: Rise of the Silver Surfer,2007
199612,The Benefactor  (2015),2,The Benefactor,2015
199642,Desperado  (1995),12,Desperado,1995
199656,Bring It On: Fight to the Finish,1,Bring It On: Fight to the Finish,0
199674,The Thin Blue Line  (1988),7,The Thin Blue Line,1988
199680,The Stepfather  (1987),1,The Stepfather,1987
199698,The Hitchhiker's Guide to the Galaxy  (2005),17,The Hitchhiker's Guide to the Galaxy,2005
199710,American Wedding (2003),6,American Wedding,2003
199722,The Fly  (1958),1,The Fly,1958
199734,King Arthur  (2004),6,King Arthur,2004
199751,The Arrival  (1991),2,The Arrival,1991
199774,Grayson  (2004),1,Grayson,2004
199807,CNote  (2005),2,CNote,2005
199831,Superbad  (2007),299,Superbad,2007
199847,What a Girl Wants  (2003),1,What a Girl Wants,2003
199867,Captain America II: Death Too Soon,2,Captain America II: Death Too Soon,0
199888,Strangers on a Train  (1951),4,Strangers on a Train,1951
199901,Out Cold  (2001),1,Out Cold,2001
199917,Penthouse  (1933),1,Penthouse,1933
199930,Never Let Me Go  (2010),17,Never Let Me Go,2010
199941,Captive  (2008),1,Captive,2008
199945,Beauty and the Beast  (2014),2,Beauty and the Beast,2014
199948,RocknRolla (2008),3,RocknRolla,2008
199958,Do You Believe in Magic  (2008),1,Do You Believe in Magic,2008
199972,Argo  (2012),9,Argo,2012
199989,Some Like It Hot (1959),20,Some Like It Hot,1959
199993,Night Train  (2009),2,Night Train,2009
199996,Destination Moon  (1950),2,Destination Moon,1950
200009,The Reader  (2008),7,The Reader,2008
200011,Vegas Vacation (1997),2,Vegas Vacation,1997
200018,The Force ,1,The Force,0
200033,Loose Change,1,Loose Change,0
200058,The Pit and the Pendulum  (2009),1,The Pit and the Pendulum,2009
200075,Tom and Huck (1995),1,Tom and Huck,1995
200077,Cowspiracy (2014),1,Cowspiracy,2014
200078,A Very Long Engagement (2004),1,A Very Long Engagement,2004
200089,St. Vincent  (2014),10,St. Vincent,2014
200103,Sleepless in New York (2014),1,Sleepless in New York,2014
200135,The Strangers  (2008),13,The Strangers,2008
200156,The Last Gangster (1937),1,The Last Gangster,1937
200177,Layer Cake  (2004),2,Layer Cake,2004
200199,Coach Carter (2005),6,Coach Carter,2005
200204,The Expendables 3 (2014),9,The Expendables 3,2014
200217,Prey ,1,Prey,0
200228,Van Wilder (2002),24,Van Wilder,2002
200256,Disaster Movie (2008),1,Disaster Movie,2008
200261,The Innocents  (1961),2,The Innocents,1961
200268,The Dance  (1998),1,The Dance,1998
200283,Sugar and Spice  (2006),1,Sugar and Spice,2006
200318,Alice in Wonderland  (2005),15,Alice in Wonderland,2005
200334,"Murder, My Sweet",1,"Murder, My Sweet",0
200338,Darkness  (2015),1,Darkness,2015
200348,Poseidon  (2006),2,Poseidon,2006
200356,A Bridge Too Far  (1977),2,A Bridge Too Far,1977
200363,The Day the Earth Stood Still (1951),1,The Day the Earth Stood Still,1951
200385,Pistol Pete: The Life and Times of Pete Maravich,1,Pistol Pete: The Life and Times of Pete Maravich,0
200416,Magic in the Moonlight (2014),3,Magic in the Moonlight,2014
200425,Midnight Sun  (2018),27,Midnight Sun,2018
200438,The Exorcist III (1990),6,The Exorcist III,1990
200471,The Legend of Frosty the Snowman (2005),1,The Legend of Frosty the Snowman,2005
200506,Lake Placid  (1999),5,Lake Placid,1999
200516,The Devil's Arithmetic ,1,The Devil's Arithmetic,0
200523,Ready Player One  (2018),109,Ready Player One,2018
200582,H.  (2014),1,H.,2014
200590,What We Do Is Secret  (2007),1,What We Do Is Secret,2007
200635,Joe Dirt (2001),5,Joe Dirt,2001
200640,Singam II (2013),1,Singam II,2013
200654,Mermaids  (1990),4,Mermaids,1990
200711,Shottas (2002),3,Shottas,2002
200712,The Lord of the Rings: The Return of the King (2003),17,The Lord of the Rings: The Return of the King,2003
200719,Cell 211 (2009),1,Cell 211,2009
200732,Kevin Hart: What Now%3F (2016),3,Kevin Hart: What Now%3F,2016
200780,The Last Man  (2006),1,The Last Man,2006
200798,Red Dawn (1984),5,Red Dawn,1984
200811,The Serpent and the Rainbow  (1988),3,The Serpent and the Rainbow,1988
200814,An Affair to Remember (1957),3,An Affair to Remember,1957
200817,Donald's Ostrich (1937),1,Donald's Ostrich,1937
200857,Dante's Peak (1997),7,Dante's Peak,1997
200863,The Sum of All Fears  (2002),1,The Sum of All Fears,2002
200864,T2  (2017),2,T2,2017
200871,Carol  (2015),11,Carol,2015
200875,A Letter to Momo (2011),1,A Letter to Momo,2011
200914,From Russia with Love  (1963),4,From Russia with Love,1963
200935,Bordello of Blood (1996),2,Bordello of Blood,1996
200939,Blindside  (1987),6,Blindside,1987
200964,Crazy Safari (1991),1,Crazy Safari,1991
200972,The Watch  (2012),1,The Watch,2012
201027,Secondhand Lions (2003),6,Secondhand Lions,2003
201033,Ryan's Daughter (1970),1,Ryan's Daughter,1970
201070,3 Avengers,5,3 Avengers,0
201085,The Signal  (2014),17,The Signal,2014
201091,Mean Girls (2004),79,Mean Girls,2004
201093,This Space Between Us (1999),1,This Space Between Us,1999
201098,Mr. and Mrs.  (2012),2,Mr. and Mrs.,2012
201143,Chicago  (1927),1,Chicago,1927
201231,The Wolf of Wall Street  (1929),2,The Wolf of Wall Street,1929
201249,The Drop  (2014),2,The Drop,2014
201259,You've Got Mail (1998),121,You've Got Mail,1998
201287,Red Planet  (2000),6,Red Planet,2000
201314,I'm Through with White Girls (2007),1,I'm Through with White Girls,2007
201351,Scrooged (1988),12,Scrooged,1988
201356,Hocus Pocus  (1993),11,Hocus Pocus,1993
201366,Get Smart  (2008),8,Get Smart,2008
201368,Superhero Movie (2008),3,Superhero Movie,2008
201371,Home Alone  (2000),3,Home Alone,2000
201378,Escape Plan  (2013),1,Escape Plan,2013
201390,The Bling Ring (2013),1,The Bling Ring,2013
201393,Requiem  (1995),5,Requiem,1995
201412,Rush Hour 3 (2007),15,Rush Hour 3,2007
201415,Midnight Cowboy (1969),2,Midnight Cowboy,1969
201436,Live Free or Die Hard (2007),14,Live Free or Die Hard,2007
201476,Murder on the Orient Express  (2001),2,Murder on the Orient Express,2001
201478,Mr. Magoo  (1997),2,Mr. Magoo,1997
201543,Lady in the Water (2006),6,Lady in the Water,2006
201562,In the Doghouse ,1,In the Doghouse,0
201571,Three Days  (2001),1,Three Days,2001
201606,SEAL Team 8: Behind Enemy Lines (2014),8,SEAL Team 8: Behind Enemy Lines,2014
201609,Swordfish  (2001),2,Swordfish,2001
201658,Jackie Chan: My Stunts (1999),1,Jackie Chan: My Stunts,1999
201659,The Legend of Bagger Vance (2000),4,The Legend of Bagger Vance,2000
201694,Jurrat  (1989),1,Jurrat,1989
201744,Jack Reacher: Never Go Back (2016),14,Jack Reacher: Never Go Back,2016
201758,Poltergeist III (1988),1,Poltergeist III,1988
201761,Sing  (2016),99,Sing,2016
201822,Holy Rollers  (2010),5,Holy Rollers,2010
201860,B*A*P*S (1997),3,B*A*P*S,1997
201861,Last Action Hero (1993),20,Last Action Hero,1993
201878,Romany Love (1931),2,Romany Love,1931
201881,Rules of Engagement  (2000),1,Rules of Engagement,2000
201890,Narco  (2004),1,Narco,2004
201917,The Homesman (2014),2,The Homesman,2014
201926,Mirror Mirror  (2012),8,Mirror Mirror,2012
201969,Oculus  (2013),20,Oculus,2013
201971,Highlander: Endgame (2000),3,Highlander: Endgame,2000
201991,The Hills Have Eyes ,4,The Hills Have Eyes,0
201995,The Spymasters (2015),1,The Spymasters,2015
201999,Ernest Goes to Camp (1987),1,Ernest Goes to Camp,1987
202062,A Cinderella Story,4,A Cinderella Story,0
202091,Wishful Thinking  (1997),3,Wishful Thinking,1997
202130,Green Lantern  (2011),27,Green Lantern,2011
202153,Epic  (2013),7,Epic,2013
202155,The Texas Chainsaw Massacre  (2003),42,The Texas Chainsaw Massacre,2003
202156,The First Wives Club (1996),7,The First Wives Club,1996
202175,Just Friends (2005),30,Just Friends,2005
202188,Fool's Gold  (1919),1,Fool's Gold,1919
202190,The Shining  (1980),294,The Shining,1980
202228,Black Christmas  (1974),3,Black Christmas,1974
202234,The Glimmer Man (1996),2,The Glimmer Man,1996
202238,Santa Baby ,4,Santa Baby,0
202256,Lord of Illusions (1995),5,Lord of Illusions,1995
202284,Lakeview Terrace (2008),2,Lakeview Terrace,2008
202286,My Boss's Daughter (2003),1,My Boss's Daughter,2003
202300,Sci-Fighters (1996),2,Sci-Fighters,1996
202305,The Outsider  (1981),4,The Outsider,1981
202322,The Holy Mountain  (1973),1,The Holy Mountain,1973
202333,Kindergarten Cop (1990),7,Kindergarten Cop,1990
202339,City of Gold  (2010),1,City of Gold,2010
202355,Dreamcatcher  (2003),4,Dreamcatcher,2003
202374,Keanu  (2016),11,Keanu,2016
202383,Happy Christmas  (2014),1,Happy Christmas,2014
202409,300 Miles to Heaven (1989),1,300 Miles to Heaven,1989
202418,Notebook  (2006),34,Notebook,2006
202434,Ocean's 11 (1960),15,Ocean's 11,1960
202437,Get Over It  (2001),1,Get Over It,2001
202460,My Girl 2 (1994),1,My Girl 2,1994
202461,Operation Dumbo Drop (1995),1,Operation Dumbo Drop,1995
202463,Lupin III  (2014),1,Lupin III,2014
202577,Love and Death (1975),2,Love and Death,1975
202588,Underworld: Rise of the Lycans (2009),1,Underworld: Rise of the Lycans,2009
202593,Wrath of the Titans (2012),1,Wrath of the Titans,2012
202601,Sicko (2007),2,Sicko,2007
202655,The Story of Ruth (1960),1,The Story of Ruth,1960
202681,Lake Mungo  (2008),2,Lake Mungo,2008
202683,Mansfield Park  (1999),3,Mansfield Park,1999
202693,Faust  (1994),1,Faust,1994
202835,Free Willy 2: The Adventure Home (1995),1,Free Willy 2: The Adventure Home,1995
202847,Cat Ballou (1965),2,Cat Ballou,1965
202852,Knock Knock  (2007),2,Knock Knock,2007
202857,Touch of Evil (1958),2,Touch of Evil,1958
202904,Piranha 3D (2010),2,Piranha 3D,2010
202908,XXX  (2002),17,XXX,2002
202934,Revenge of the Nerds (1984),17,Revenge of the Nerds,1984
202936,GoldenEye (1995),7,GoldenEye,1995
202956,Dancemaker (1998),1,Dancemaker,1998
203007,The Little Mermaid: Ariel's Beginning,1,The Little Mermaid: Ariel's Beginning,0
203008,Turtle: The Incredible Journey (2009),2,Turtle: The Incredible Journey,2009
203010,A Tale of Mari and Three Puppies,1,A Tale of Mari and Three Puppies,0
203049,The Simpsons Movie (2007),11,The Simpsons Movie,2007
203054,Trick 'r Treat (2007),2,Trick 'r Treat,2007
203103,The Garbage Pail Kids Movie (1987),1,The Garbage Pail Kids Movie,1987
203140,Above Suspicion  (1995),1,Above Suspicion,1995
203168,The Eye  (2008),1,The Eye,2008
203231,Dirty Rotten Scoundrels  (1988),3,Dirty Rotten Scoundrels,1988
203247,Dinner for Schmucks,2,Dinner for Schmucks,0
203270,Fat Man and Little Boy (1989),1,Fat Man and Little Boy,1989
203301,Run  (1991),1,Run,1991
203331,Old Yeller  (1957),25,Old Yeller,1957
203371,Final Fantasy: The Spirits Within (2001),8,Final Fantasy: The Spirits Within,2001
203386,Burn After Reading (2008),10,Burn After Reading,2008
203424,The Silence of the Lambs  (1991),249,The Silence of the Lambs,1991
203437,Sweet and Lowdown (1999),2,Sweet and Lowdown,1999
203457,Night at the Museum: Battle of the Smithsonian (2009),3,Night at the Museum: Battle of the Smithsonian,2009
203468,Miller's Crossing (1990),1,Miller's Crossing,1990
203508,The Hangover Part III (2013),24,The Hangover Part III,2013
203526,Friday Night Lights  (2004),12,Friday Night Lights,2004
203543,The Cabin,1,The Cabin,0
203575,The Perfect Host (2010),7,The Perfect Host,2010
203619,Robin Hood  (1973),8,Robin Hood,1973
203622,Employee of the Month  (2006),3,Employee of the Month,2006
203644,The Great Wall ,6,The Great Wall,0
203656,Little Nemo: Adventures in Slumberland (1989),1,Little Nemo: Adventures in Slumberland,1989
203660,Private Benjamin  (1980),4,Private Benjamin,1980
203691,La Linea  (2009),1,La Linea,2009
203725,The Honeymooners  (2005),1,The Honeymooners,2005
203730,Rocky (1976),43,Rocky,1976
203740,Zapped,1,Zapped,0
203761,1922 ,17,1922,0
203822,Siren ,2,Siren,0
203831,Daredevil  (2003),5,Daredevil,2003
203867,The Beauty Inside  (2015),1,The Beauty Inside,2015
203907,V for Vendetta  (2005),25,V for Vendetta,2005
203928,Evil Ed (1997),1,Evil Ed,1997
203941,Let Me In  (2010),2,Let Me In,2010
203950,Whatever Works (2009),3,Whatever Works,2009
203983,Man of Steel  (2013),32,Man of Steel,2013
204012,Zero Days (2016),14,Zero Days,2016
204033,Bill & Ted's Bogus Journey (1991),6,Bill & Ted's Bogus Journey,1991
204057,The Kentucky Fried Movie (1977),3,The Kentucky Fried Movie,1977
204073,A Walk in the Woods  (2015),1,A Walk in the Woods,2015
204081,Stalag 17 (1953),1,Stalag 17,1953
204084,Alive  (1993),2,Alive,1993
204088,The End  (2012),3,The End,2012
204109,Outbreak ,1,Outbreak,0
204125,Henry IV  (1984),4,Henry IV,1984
204141,Emperor  (2012),1,Emperor,2012
204152,The Computer Wore Tennis Shoes (1969),1,The Computer Wore Tennis Shoes,1969
204157,The Dukes of Hazzard  (2005),6,The Dukes of Hazzard,2005
204173,Aan (1952),2,Aan,1952
204212,Alien Dead (1980),1,Alien Dead,1980
204215,Windy City  (1984),1,Windy City,1984
204216,Flight of the Navigator (1986),1,Flight of the Navigator,1986
204262,Mersal (2017),1,Mersal,2017
204292,Star Wars,141,Star Wars,0
204322,South Park,2,South Park,0
204331,Girls Trip (2017),244,Girls Trip,2017
204334,Happy Death Day  (2017),117,Happy Death Day,2017
204341,Love and Basketball (2000),7,Love and Basketball,2000
204390,Brawl in Cell Block 99,5,Brawl in Cell Block 99,0
204391,3 Days of a Blind Girl (1992),1,3 Days of a Blind Girl,1992
204409,Murder on the Orient Express (2017),55,Murder on the Orient Express,2017
204419,Jigsaw (2017),156,Jigsaw,2017
204435,Berserk The Golden Age Arc (2012),1,Berserk The Golden Age Arc,2012
204455,A Bad Moms Christmas (2017),170,A Bad Moms Christmas,2017
204456,The Mountain Between Us (2017),27,The Mountain Between Us,2017
204466,Atomic Blonde (2017),55,Atomic Blonde,2017
204468,Wish Upon (2017),9,Wish Upon,2017
204477,Nick and Norah's Infinite Playlist,9,Nick and Norah's Infinite Playlist,0
204478,Daddy's Home 2 (2017),149,Daddy's Home 2,2017
204505,Rough Night (2017),38,Rough Night,2017
204508,Father Figures (2017),66,Father Figures,2017
204536,The Day I Met El Chapo  (2017),1,The Day I Met El Chapo,2017
204537,Inside Chipotle,1,Inside Chipotle,0
204579,Snatched (2017),65,Snatched,2017
204590,68 Kill (2017),2,68 Kill,2017
204595,Brigsby Bear (2017),2,Brigsby Bear,2017
204603,Super Dark Times (2017),1,Super Dark Times,2017
204604,Bright (2017),94,Bright,2017
204644,Mother! (2017),80,Mother!,2017
204647,Downsized (2017),1,Downsized,2017
204651,The Greatest Showman (2017),163,The Greatest Showman,2017
204700,Wonder Woman 2 (2019),4,Wonder Woman 2,2019
204704,Molly's Game (2017),12,Molly's Game,2017
204707,The Fate of the Furious (2017),20,The Fate of the Furious,2017
204708,Olaf's Frozen Adventure (2017),1,Olaf's Frozen Adventure,2017
204727,Legend of the Naga Pearls,1,Legend of the Naga Pearls,0
204729,Cult of Chucky (2017),28,Cult of Chucky,2017
204794,It (1990),191,It,1990
204810,"Splash, Too (1988)",1,"Splash, Too",1988
204813,Boo 2! A Madea Halloween (2017),6,Boo 2! A Madea Halloween,2017
204843,Dave Chappelle Stand-up Special (2018),1,Dave Chappelle Stand-up Special,2018
204844,Wonder Wheel (2017),1,Wonder Wheel,2017
204849,Captain Underpants: The First Epic Movie,18,Captain Underpants: The First Epic Movie,0
204850,Fahrenheit 9/11 (2004),4,Fahrenheit 9/11,2004
204853,"I, Tonya (2017)",21,"I, Tonya",2017
204863,Ferdinand (2017),65,Ferdinand,2017
204865,Proud Mary (2018),13,Proud Mary,2018
204870,Deadpool 2  (2018),285,Deadpool 2,2018
204873,Love and Friendship  (2016),3,Love and Friendship,2016
204883,The Post (2017),65,The Post,2017
204895,Peter Rabbit (2018),136,Peter Rabbit,2018
204899,Insidious: The Last Key (2018),15,Insidious: The Last Key,2018
204900,The Star (2017),8,The Star,2017
204901,Green Is Gold (2016),1,Green Is Gold,2016
204904,Phantom Thread (2017),29,Phantom Thread,2017
204932,Everybody Loves Somebody (2017),13,Everybody Loves Somebody,2017
204963,Face/Off (1997),20,Face/Off,1997
204966,Mary and the Witch's Flower (2017),3,Mary and the Witch's Flower,2017
204974,Black Panther (2018),1024,Black Panther,2018
204984,Home Again (2017),45,Home Again,2017
204998,The Langoliers,9,The Langoliers,0
205054,12 Strong (2018),24,12 Strong,2018
205060,Pitch Perfect 3 (2017),53,Pitch Perfect 3,2017
205061,Odd Squad: The Movie (2016),2,Odd Squad: The Movie,2016
205107,The Stolen (2017),2,The Stolen,2017
205124,Mom and Dad (2017),2,Mom and Dad,2017
205129,Den of Thieves (2018),26,Den of Thieves,2018
205141,Small Town Crime (2017),1,Small Town Crime,2017
205163,Avengers: Infinity War (2018),265,Avengers: Infinity War,2018
205170,Forever My Girl  (2018),15,Forever My Girl,2018
205182,The Lion King (2019),3,The Lion King,2019
205194,Jeepers Creepers 3 (2017),7,Jeepers Creepers 3,2017
205210,Blood and Bones (2009),1,Blood and Bones,2009
205226,A Gentleman (2017),1,A Gentleman,2017
205261,The Five People You Meet in Heaven,2,The Five People You Meet in Heaven,0
205266,Annabelle: Creation (2017),35,Annabelle: Creation,2017
205267,A Ghost Story (2017),5,A Ghost Story,2017
205305,The Cloverfield Paradox (2018),13,The Cloverfield Paradox,2018
205332,Still/Born (2017),1,Still/Born,2017
205336,A Royal Family Holiday (2012),2,A Royal Family Holiday,2012
205353,Winchester (2018),56,Winchester,2018
205365,To Serve Man - Twilight Zone (1962),1,To Serve Man - Twilight Zone,1962
205368,A Charlie Brown Christmas (1965),1,A Charlie Brown Christmas,1965
205375,Ocean's 8 (2018),28,Ocean's 8,2018
205376,I Feel Pretty (2018),16,I Feel Pretty,2018
205381,Hickok (2017),1,Hickok,2017
205382,Valley of Bones (2017),1,Valley of Bones,2017
205401,The Vampire Diaries (2009),2,The Vampire Diaries,2009
205402,A Dark Song (2017),1,A Dark Song,2017
205407,Money Heist (2017),1,Money Heist,2017
205410,Altered Carbon (2018),4,Altered Carbon,2018
205430,A Quiet Place (2018),93,A Quiet Place,2018
205435,Game Night (2018),223,Game Night,2018
205439,The Clapper (2018),1,The Clapper,2018
205443,Nothing Gold Can Stay (2017),1,Nothing Gold Can Stay,2017
205446,Frontier (2016),1,Frontier,2016
205447,The Disaster Artist (2017),22,The Disaster Artist,2017
205480,Titanic (2012),99,Titanic,2012
